Model,Dataset,Method,Weight,Label,Step,Percentile,AUROC,PRC,Precision,Recall,F1 score,Random Seed,Date
dae_denoiser.DAEDenoiser,material,pipe_1,paper,0,81600,409.87302410888725,0.7445072684612746,0.27539392579081706,0.9096774193548387,0.043112673903072926,0.08232374835790396,42,Sat Jun 15 18:23:18 2019
dae_denoiser.DAEDenoiser,material,pipe_1,paper,0,81600,432.88833923339774,0.7445072684612746,0.27539392579081706,0.9516908212560387,0.03011771900321052,0.05838767042086545,42,Sat Jun 15 18:23:18 2019
dae_denoiser.DAEDenoiser,material,pipe_1,paper,0,81600,468.56725341797016,0.7445072684612746,0.27539392579081706,1.0,0.015899709524537533,0.031301730624529726,42,Sat Jun 15 18:23:18 2019
dae_denoiser.DAEDenoiser,material,pipe_2,paper,0,81600,10.689496421813965,0.750038386324127,0.23612569329783778,0.1659891598915989,0.5243846506650359,0.252159529498254,42,Sat Jun 15 18:23:19 2019
dae_denoiser.DAEDenoiser,material,pipe_2,paper,0,81600,11.23688735961914,0.750038386324127,0.23612569329783778,0.1884759323783714,0.4465678030882128,0.2650755478923726,42,Sat Jun 15 18:23:19 2019
dae_denoiser.DAEDenoiser,material,pipe_2,paper,0,81600,11.979197692871097,0.750038386324127,0.23612569329783778,0.22560975609756098,0.35636752790093257,0.2762994132637942,42,Sat Jun 15 18:23:19 2019
dae_denoiser.DAEDenoiser,material,pipe_2,paper,0,81600,13.225355195999144,0.750038386324127,0.23612569329783778,0.2975222609368951,0.23497936095398256,0.2625779448193389,42,Sat Jun 15 18:23:19 2019
dae_denoiser.DAEDenoiser,material,pipe_2,paper,0,81600,13.62393844604492,0.750038386324127,0.23612569329783778,0.3266392451004113,0.20639046017428528,0.25295109612141653,42,Sat Jun 15 18:23:19 2019
dae_denoiser.DAEDenoiser,material,pipe_2,paper,0,81600,14.179314565658563,0.750038386324127,0.23612569329783778,0.3696774193548387,0.1752025684146155,0.23773467482626284,42,Sat Jun 15 18:23:19 2019
dae_denoiser.DAEDenoiser,material,pipe_2,paper,0,81600,14.940755329132061,0.750038386324127,0.23612569329783778,0.42864054184808903,0.13545329460327168,0.20585501858736063,42,Sat Jun 15 18:23:19 2019
dae_denoiser.DAEDenoiser,material,pipe_2,paper,0,81600,16.44665483474731,0.750038386324127,0.23612569329783778,0.558027079303675,0.08821281149671303,0.15234323432343233,42,Sat Jun 15 18:23:19 2019
dae_denoiser.DAEDenoiser,material,pipe_2,paper,0,81600,16.710495954513554,0.750038386324127,0.23612569329783778,0.5806451612903226,0.08255618406971411,0.14455896131709275,42,Sat Jun 15 18:23:19 2019
dae_denoiser.DAEDenoiser,material,pipe_2,paper,0,81600,16.970919799804697,0.750038386324127,0.23612569329783778,0.6045949214026602,0.07644091117566121,0.13572204125950055,42,Sat Jun 15 18:23:19 2019
dae_denoiser.DAEDenoiser,material,pipe_2,paper,0,81600,17.257541025161714,0.750038386324127,0.23612569329783778,0.6256906077348067,0.06925546552514907,0.12470750172057812,42,Sat Jun 15 18:23:19 2019
dae_denoiser.DAEDenoiser,material,pipe_2,paper,0,81600,17.598726398468067,0.750038386324127,0.23612569329783778,0.6564516129032258,0.06222290169698823,0.11367127496159754,42,Sat Jun 15 18:23:19 2019
dae_denoiser.DAEDenoiser,material,pipe_2,paper,0,81600,17.991540660858156,0.750038386324127,0.23612569329783778,0.6731141199226306,0.0532028741782602,0.09861150467554547,42,Sat Jun 15 18:23:19 2019
dae_denoiser.DAEDenoiser,material,pipe_2,paper,0,81600,18.563447036743185,0.750038386324127,0.23612569329783778,0.6835748792270532,0.043265555725424246,0.0813803019410496,42,Sat Jun 15 18:23:19 2019
dae_denoiser.DAEDenoiser,material,pipe_2,paper,0,81600,19.230681930541998,0.750038386324127,0.23612569329783778,0.6935483870967742,0.03286959180553432,0.06276455991826012,42,Sat Jun 15 18:23:19 2019
dae_denoiser.DAEDenoiser,material,pipe_2,paper,0,81600,20.076955913543685,0.750038386324127,0.23612569329783778,0.7101449275362319,0.022473627885644398,0.043568464730290454,42,Sat Jun 15 18:23:19 2019
dae_denoiser.DAEDenoiser,material,pipe_2,paper,0,81600,21.28459233093266,0.750038386324127,0.23612569329783778,0.7307692307692307,0.011619018498700505,0.02287434161023326,42,Sat Jun 15 18:23:19 2019
dae_denoiser.DAEDenoiser,material,mask_1,paper,0,81600,873.6529052734375,0.694168004031787,0.23495051085941793,0.15118079752226093,0.47760281302553126,0.229663664767506,42,Sat Jun 15 18:23:20 2019
dae_denoiser.DAEDenoiser,material,mask_1,paper,0,81600,883.3728576660155,0.694168004031787,0.23495051085941793,0.17376435669118595,0.4117107475921113,0.24438495394527882,42,Sat Jun 15 18:23:20 2019
dae_denoiser.DAEDenoiser,material,mask_1,paper,0,81600,895.7827453613281,0.694168004031787,0.23495051085941793,0.21070460704607047,0.3328237272588289,0.2580453979730931,42,Sat Jun 15 18:23:20 2019
dae_denoiser.DAEDenoiser,material,mask_1,paper,0,81600,915.6680786132812,0.694168004031787,0.23495051085941793,0.2951993805652342,0.2331447790857667,0.26052788929700177,42,Sat Jun 15 18:23:20 2019
dae_denoiser.DAEDenoiser,material,mask_1,paper,0,81600,921.46703125,0.694168004031787,0.23495051085941793,0.32736511008952335,0.20684910564133924,0.253513209668353,42,Sat Jun 15 18:23:20 2019
dae_denoiser.DAEDenoiser,material,mask_1,paper,0,81600,929.3436053466796,0.694168004031787,0.23495051085941793,0.3664516129032258,0.1736737501911023,0.2356602012239394,42,Sat Jun 15 18:23:20 2019
dae_denoiser.DAEDenoiser,material,mask_1,paper,0,81600,939.7428991699219,0.694168004031787,0.23495051085941793,0.4417029511369134,0.13958110380675737,0.21212825278810407,42,Sat Jun 15 18:23:20 2019
dae_denoiser.DAEDenoiser,material,mask_1,paper,0,81600,957.6001220703124,0.694168004031787,0.23495051085941793,0.5957446808510638,0.09417520256841462,0.16264026402640266,42,Sat Jun 15 18:23:20 2019
dae_denoiser.DAEDenoiser,material,mask_1,paper,0,81600,960.2095161132813,0.694168004031787,0.23495051085941793,0.6258064516129033,0.08897722060846966,0.15580243608619998,42,Sat Jun 15 18:23:20 2019
dae_denoiser.DAEDenoiser,material,mask_1,paper,0,81600,963.2761909179688,0.694168004031787,0.23495051085941793,0.6408706166868199,0.08102736584620089,0.14386536373507058,42,Sat Jun 15 18:23:20 2019
dae_denoiser.DAEDenoiser,material,mask_1,paper,0,81600,966.607770324707,0.694168004031787,0.23495051085941793,0.6781767955801105,0.07506497477449932,0.13516861665519614,42,Sat Jun 15 18:23:20 2019
dae_denoiser.DAEDenoiser,material,mask_1,paper,0,81600,970.6677249755861,0.694168004031787,0.23495051085941793,0.7209677419354839,0.06833817459104112,0.12484289903644742,42,Sat Jun 15 18:23:20 2019
dae_denoiser.DAEDenoiser,material,mask_1,paper,0,81600,974.6641763305663,0.694168004031787,0.23495051085941793,0.7620889748549323,0.06023543800642104,0.11164635874185322,42,Sat Jun 15 18:23:20 2019
dae_denoiser.DAEDenoiser,material,mask_1,paper,0,81600,980.8278544921875,0.694168004031787,0.23495051085941793,0.7922705314009661,0.050145237731233756,0.09432063263838965,42,Sat Jun 15 18:23:20 2019
dae_denoiser.DAEDenoiser,material,mask_1,paper,0,81600,989.8172337036134,0.694168004031787,0.23495051085941793,0.8774193548387097,0.0415838556795597,0.0794044665012407,42,Sat Jun 15 18:23:20 2019
dae_denoiser.DAEDenoiser,material,mask_1,paper,0,81600,1001.9932481689441,0.694168004031787,0.23495051085941793,0.9468599033816425,0.029964837180859197,0.058091286307053944,42,Sat Jun 15 18:23:20 2019
dae_denoiser.DAEDenoiser,material,mask_1,paper,0,81600,1022.3896458129898,0.694168004031787,0.23495051085941793,1.0,0.015899709524537533,0.031301730624529726,42,Sat Jun 15 18:23:20 2019
dae_denoiser.DAEDenoiser,material,mask_2,paper,0,81600,30.065850830078126,0.8002245833164694,0.4758802201721082,0.20146147890050328,0.6364470264485552,0.30604668259511114,42,Sat Jun 15 18:23:21 2019
dae_denoiser.DAEDenoiser,material,mask_2,paper,0,81600,30.2956823348999,0.8002245833164694,0.4758802201721082,0.2471286617628081,0.5855373796055648,0.3475656790235491,42,Sat Jun 15 18:23:21 2019
dae_denoiser.DAEDenoiser,material,mask_2,paper,0,81600,30.590691757202148,0.8002245833164694,0.4758802201721082,0.33072009291521487,0.5223971869744687,0.40502578083328394,42,Sat Jun 15 18:23:21 2019
dae_denoiser.DAEDenoiser,material,mask_2,paper,0,81600,31.11225347518921,0.8002245833164694,0.4758802201721082,0.5267131242740999,0.41599143861794835,0.4648500896899291,42,Sat Jun 15 18:23:21 2019
dae_denoiser.DAEDenoiser,material,mask_2,paper,0,81600,31.28475807189941,0.8002245833164694,0.4758802201721082,0.6029518509557222,0.3809815012994955,0.46692898632190366,42,Sat Jun 15 18:23:21 2019
dae_denoiser.DAEDenoiser,material,mask_2,paper,0,81600,31.53985065460205,0.8002245833164694,0.4758802201721082,0.7116129032258065,0.33725730010701727,0.4576288766725443,42,Sat Jun 15 18:23:21 2019
dae_denoiser.DAEDenoiser,material,mask_2,paper,0,81600,31.992263412475587,0.8002245833164694,0.4758802201721082,0.8509917755200774,0.26891912551597613,0.4086895910780669,42,Sat Jun 15 18:23:21 2019
dae_denoiser.DAEDenoiser,material,mask_2,paper,0,81600,33.155219764709464,0.8002245833164694,0.4758802201721082,0.9613152804642167,0.1519645314172145,0.26244224422442247,42,Sat Jun 15 18:23:21 2019
dae_denoiser.DAEDenoiser,material,mask_2,paper,0,81600,33.323048019409185,0.8002245833164694,0.4758802201721082,0.9655913978494624,0.13728787647148755,0.24039619863472092,42,Sat Jun 15 18:23:21 2019
dae_denoiser.DAEDenoiser,material,mask_2,paper,0,81600,33.54649829101563,0.8002245833164694,0.4758802201721082,0.9685610640870617,0.12245833970340926,0.21742671009771986,42,Sat Jun 15 18:23:21 2019
dae_denoiser.DAEDenoiser,material,mask_2,paper,0,81600,33.73539153671264,0.8002245833164694,0.4758802201721082,0.9723756906077348,0.10762880293533099,0.19380591878871303,42,Sat Jun 15 18:23:21 2019
dae_denoiser.DAEDenoiser,material,mask_2,paper,0,81600,33.990383132934575,0.8002245833164694,0.4758802201721082,0.9806451612903225,0.09295214798960404,0.16980868593771822,42,Sat Jun 15 18:23:21 2019
dae_denoiser.DAEDenoiser,material,mask_2,paper,0,81600,34.3308247756958,0.8002245833164694,0.4758802201721082,0.9845261121856866,0.07781684757682311,0.14423349390762252,42,Sat Jun 15 18:23:21 2019
dae_denoiser.DAEDenoiser,material,mask_2,paper,0,81600,34.75371286010744,0.8002245833164694,0.4758802201721082,0.9903381642512077,0.0626815471640422,0.11790079079798707,42,Sat Jun 15 18:23:21 2019
dae_denoiser.DAEDenoiser,material,mask_2,paper,0,81600,35.23452922439575,0.8002245833164694,0.4758802201721082,0.9935483870967742,0.04708760128420731,0.08991388118522843,42,Sat Jun 15 18:23:21 2019
dae_denoiser.DAEDenoiser,material,mask_2,paper,0,81600,36.03134252929674,0.8002245833164694,0.4758802201721082,1.0,0.03164653722672374,0.06135151155898043,42,Sat Jun 15 18:23:21 2019
dae_denoiser.DAEDenoiser,material,mask_2,paper,0,81600,37.013694389343364,0.8002245833164694,0.4758802201721082,1.0,0.015899709524537533,0.031301730624529726,42,Sat Jun 15 18:23:21 2019
